type,indicator,classification,detected_date
domain,tugydd.sbs,malicious,2025-08-20
domain,trendfolio.top,malicious,2025-11-20
domain,mjxaygitoqjs.buzz,malicious,2025-09-12
domain,gtrdbb.sbs,malicious,2025-09-09
domain,kvdgzqnrwak.click,malicious,2025-12-11
domain,bgiujt.shop,malicious,2025-12-25
domain,qhveys.shop,malicious,2025-12-14
domain,pwqsfg.help,malicious,2025-12-16
domain,iqfcsuu.sbs,malicious,2025-10-02
domain,derokk.sbs,malicious,2025-09-08
domain,vuhann.sbs,malicious,2025-09-22
domain,ycwyunfm.top,malicious,2025-11-19
domain,mhxaygitoqjs.buzz,malicious,2025-09-13
domain,szgjzz.sbs,malicious,2025-09-26
domain,jwohzl.top,malicious,2025-12-24
domain,mintloop.help,malicious,2025-11-28
domain,dvjubb.sbs,malicious,2025-09-24
domain,giuytzbl.click,malicious,2025-06-11
domain,gskivj.help,malicious,2025-12-28
domain,ivvlfc.pics,malicious,2025-12-28
domain,tfpsfq.top,malicious,2025-11-28
domain,axczww.icu,malicious,2025-09-16
domain,hadcc.sbs,malicious,2025-09-11
domain,lhadlh.com,malicious,2025-12-19
domain,xqsbi.icu,malicious,2025-09-20
domain,l8k2.icu,malicious,2025-06-05
domain,cvxgkp.pics,malicious,2025-12-28
domain,olqbjgjm.cfd,malicious,2025-08-16
domain,aivelo.top,malicious,2025-12-09
domain,njybgglm.top,malicious,2025-10-10
domain,cwlbff.shop,malicious,2025-11-28
domain,nrtyp.top,malicious,2025-12-23
domain,ftuyoo.sbs,malicious,2025-08-09
domain,pnssxz.help,malicious,2025-12-16
domain,a63.icu,malicious,2025-06-04
domain,grulzaneti.click,malicious,2025-12-30
domain,otfhi.top,malicious,2025-12-07
domain,bppyn.top,malicious,2026-01-21
domain,mdesuo.xyz,malicious,2025-10-28
domain,765237.top,malicious,2025-10-26
domain,advanseac.click,malicious,2025-10-29
domain,rpakdmve.click,malicious,2025-06-06
domain,syoufghk.sbs,malicious,2025-05-12
domain,oiwqew.online,malicious,2025-12-30
domain,fasdmm.icu,malicious,2025-08-05
domain,xqsem.icu,malicious,2025-09-27
domain,shackn.sbs,malicious,2025-11-14
domain,tloib.com,malicious,2025-07-29
domain,hingeamt.click,malicious,2025-10-29
domain,naclhfry.top,malicious,2025-10-26
domain,djygonm.xyz,malicious,2025-10-28
domain,4sg5l.icu,malicious,2025-07-04
domain,jmbyhh.sbs,malicious,2025-09-25
domain,o5m9.icu,malicious,2025-06-07
domain,ojzpgrp.cfd,malicious,2025-07-23
domain,hsnognemty.buzz,malicious,2025-05-25
domain,kldkoj.com,malicious,2025-12-31
domain,rytuyyy.sbs,malicious,2025-08-13
domain,5pz9l.icu,malicious,2025-07-18
domain,ngflbx.top,malicious,2025-08-03
domain,jmevqm.top,malicious,2025-10-25
domain,newdhs.top,malicious,2025-10-16
domain,b7mb9u3.buzz,malicious,2025-07-22
domain,finvision.top,malicious,2025-10-31
