type,indicator,classification,detected_date
domain,sfr-forfait[.]info,phishing,2022-11-02
domain,servicechronopost[.]net,phishing,2022-10-25
domain,service-netflx[.]fr,phishing,2022-11-02
domain,service-netfiix-fr[.]com,phishing,2022-10-08
domain,service-infos-sante[.]com,phishing,2022-09-20
domain,service-informationsvitale[.]com,phishing,2022-11-02
domain,service-assucarte[.]info,phishing,2022-11-02
domain,securpass-banxo[.]com,phishing,2022-11-02
domain,securite-societe-generale[.]com,phishing,2022-09-20
domain,securite-banquedefrance-dsp2-portail[.]com,phishing,2022-11-02
domain,secure-macarte[.]com,phishing,2022-11-02
domain,secure-caf[.]info,phishing,2022-11-02
domain,santeameli[.]info,phishing,2022-11-02
domain,sante-vitale-infosante[.]com,phishing,2022-11-02
domain,sante-cartevitale-info[.]com,phishing,2022-11-02
domain,sante-carte-cpam[.]fr,phishing,2022-09-19
domain,rubrique-assumaladie[.]com,phishing,2022-10-20
domain,restri-aimazone[.]fr,phishing,2022-11-02
domain,renouvellements[.]fr,phishing,2022-11-02
domain,renouvellement2022[.]fr,phishing,2022-11-02
domain,renouvellement-sante[.]info,phishing,2022-11-02
domain,renouvellement-impots[.]fr,phishing,2022-11-02
domain,renouvellement-cartevitale[.]site,phishing,2022-11-02
domain,renouvellement-cartevitale[.]fr,phishing,2022-09-19
domain,renouvelement-ameli[.]fr,phishing,2022-11-02
domain,renouv-client[.]com,phishing,2022-11-02
domain,renouv-cartev[.]info,phishing,2022-11-02
domain,reglement-netflix[.]com,phishing,2022-11-02
domain,redirection-compte-client[.]com,phishing,2022-09-19
domain,procedureideal[.]com,phishing,2022-10-11
domain,paypal-account[.]info,phishing,2022-09-30
domain,paymentplatformbv[.]online,phishing,2022-11-02
domain,pass-societe-generale[.]fr,phishing,2022-11-02
domain,paiement-netflix[.]com,phishing,2022-09-24
domain,paiement-fr[.]me,phishing,2022-11-02
domain,ntx[.]center,phishing,2022-11-02
domain,nouvelle-carte-vitale[.]info,phishing,2022-11-02
domain,netflixseries[.]fr,phishing,2022-09-23
domain,netflixcheck[.]com,phishing,2022-10-17
domain,netflix-suspensions[.]com,phishing,2022-10-27
domain,netflix-renouvellementv[.]fr,phishing,2022-10-09
domain,netflix-renouvellement[.]ml,phishing,2022-11-02
domain,netflix-echec[.]com,phishing,2022-10-20
domain,netflix-connect[.]fr,phishing,2022-10-07
domain,netflix-compte-renouvellement[.]com,phishing,2022-08-22
domain,netflix-abonnements[.]com,phishing,2022-10-10
domain,netfilx-authentification[.]fr,phishing,2022-09-04
domain,netfiix-erneuerung-ch[.]com,phishing,2022-10-09
domain,netfiix-client-fr[.]com,phishing,2022-10-21
domain,monsecurpass-bnpparisbas[.]com,phishing,2022-11-02
domain,monespace-cartevitale[.]fr,phishing,2022-09-19
domain,moncomptenetflix-connexion[.]fr,phishing,2022-11-02
domain,moncompte-secure[.]fr,phishing,2022-11-02
domain,moncompte-laposte[.]fr,phishing,2022-11-02
domain,mon-renouvellement-client[.]com,phishing,2022-11-02
domain,mon-compte-netfiix[.]com,phishing,2022-10-10
domain,mavitale-cpam[.]info,phishing,2022-11-02
domain,mavignette-critair[.]com,phishing,2022-11-02
domain,macartevitaleameli[.]net,phishing,2022-09-19
domain,log-id-signin[.]com,phishing,2022-11-02
domain,infovitaleameli[.]com,phishing,2022-11-02
domain,infossecvitale[.]com,phishing,2022-11-02
domain,infosantefrance[.]net,phishing,2022-11-02
domain,informations-vitales-account[.]org,phishing,2022-11-02
domain,information-vitale[.]net,phishing,2022-11-02
domain,information-account[.]net,phishing,2022-11-02
domain,infoameli[.]net,phishing,2022-10-20
domain,info-snapchat[.]com,phishing,2022-11-02
domain,info-santeameli[.]fr,phishing,2022-11-02
domain,info-me[.]click,phishing,2022-11-02
domain,info-form[.]net,phishing,2022-11-02
domain,info-critair[.]com,phishing,2022-11-02
domain,id-signin[.]com,phishing,2022-11-02
domain,help12[.]net,phishing,2022-11-02
domain,gouvfranceconnectameli-renouvellement[.]eu,phishing,2022-11-02
domain,ggtr[.]tk,phishing,2022-09-19
domain,france-impots[.]info,phishing,2022-11-02
domain,fr-support-netflix[.]com,phishing,2022-09-19
domain,fr-netflix-renouvellement[.]com,phishing,2022-11-02
domain,fr-assistance-nflixapp[.]cf,phishing,2022-11-02
domain,formulairecartevitale[.]com,phishing,2022-09-19
domain,formulaire-securite-sociale[.]com,phishing,2022-11-02
domain,facture-netflix[.]com,phishing,2022-11-02
domain,espaceclient-assurancesante[.]com,phishing,2022-10-20
domain,espace-facturation[.]com,phishing,2022-11-02
domain,espace-amelifrance[.]com,phishing,2022-11-02
domain,epargneparticuliersco[.]com,phishing,2022-11-02
domain,epaiements[.]fr,phishing,2022-11-02
domain,cvitale-account[.]net,phishing,2022-11-02
domain,critairservice[.]info,phishing,2022-11-02
domain,critairfranceprix[.]com,phishing,2022-11-02
domain,critair-infosms[.]com,phishing,2022-11-02
domain,critair-certificats[.]fr,phishing,2022-11-02
domain,critair-certificat-gouv[.]com,phishing,2022-11-02
domain,critair-attestation[.]info,phishing,2022-11-02
domain,critair-actualisations[.]fr,phishing,2022-11-02
domain,crit-air[.]ml,phishing,2022-11-02
domain,crit-air-gouv-enregistrement[.]fr,phishing,2022-11-02
domain,cpamvitale-service[.]fr,phishing,2022-11-02
