type,indicator,classification,detected_date
domain,help-ukraine[.]ooo,suspicious,2022-03-31
domain,help-ukraine[.]org,phishing,2022-03-31
domain,help-ukraine[.]proficrm-web[.]com,suspicious,2022-07-17
domain,help-ukraine[.]xyz,phishing,2022-03-08
domain,help4ukraine[.]com,unavailable,2022-03-23
domain,help4ukraine[.]nl,suspicious,2022-08-28
domain,help4ukraine[.]online,parked,2022-03-08
domain,help4ukraine[.]org,parked,2022-03-08
domain,help4ukrainians[.]com,phishing,2022-04-02
domain,helpdonatetoukraine[.]org,suspicious,2022-04-05
domain,helpforukraine[.]at,suspicious,2022-03-09
domain,helpforukraine[.]center,suspicious,2022-03-16
domain,helpforukraine[.]fund,suspicious,2022-07-18
domain,helpforukraine[.]live,malware,2022-05-23
domain,helpforukraineislington[.]org,parked,2022-03-09
domain,helpheroesofukraine[.]com,phishing,2022-03-09
domain,helpingukraine[.]org,phishing,2022-03-31
domain,helpmyukraine[.]org,phishing,2022-04-07
domain,helprebuildukraine[.]org,suspicious,2022-04-05
domain,helps-ukraine[.]com,phishing,2022-03-08
domain,helpsaveukraine[.]eu,unavailable,2022-03-23
domain,helpsaveukraine[.]org,phishing,2022-03-08
domain,helpsaveukrainenow[.]com,phishing,2022-03-31
domain,helpsaveukrainenow[.]net,phishing,2022-04-02
domain,helpsaveukrainetoday[.]com,phishing,2022-03-18
domain,helpsforukraine[.]com,phishing,2022-04-02
domain,helpsukraine[.]net,suspicious,2022-06-13
domain,helpsupportukraine[.]org,phishing,2022-06-06
